id,programa,semestre,jornada,promedio_acumulado,promedio_ultimo,materias_perdidas,dificultad_alta,pct_creditos_aprobados,acceso_plataforma,frecuencia_semanal,frecuencia_baja,participacion_baja,no_consulta_profesores,estrato,estrato_bajo,trabaja,horas_semanales,trabaja_mucho,dependientes,dificultad_pago,dificultad_pago_alta,piensa_desertar_frecuente,piensa_desertar_alguna_vez,satisfaccion_programa,satisfaccion_baja,probabilidad_continuar_percibida,probabilidad_continuar_baja,claridad_baja,evento_estresante,indice_riesgo_academico,indice_engagement,target_desercion,fecha_procesamiento,probabilidad_desercion,clase_predicha,riesgo_categoria,recomendacion,fecha_prediccion,modelo_version
EST_MUESTRA_011,Administracion,8,Nocturna,4.01,4.65,0,0,0.28,1,12,0,0,0,3,0,1,14,0,0,0,0,0,0,9,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.956257,0.1048799031020402,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_012,Ingenieria_Sistemas,3,Virtual,4.13,4.08,0,0,0.74,1,6,0,0,0,4,0,1,11,0,0,0,0,0,0,7,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.956257,0.12993823526611506,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_013,Administracion,8,Diurna,4.23,3.65,0,0,0.52,1,10,0,0,0,3,0,1,4,0,0,0,0,0,0,8,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.956770,0.12452305329878648,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_014,Ingenieria_Sistemas,9,Nocturna,4.92,4.94,0,0,0.55,1,8,0,0,0,4,0,1,3,0,0,0,0,0,0,9,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.956770,0.038453681636225645,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_015,Administracion,1,Virtual,2.13,2.92,5,1,0.1,1,0,1,1,1,1,1,1,34,1,1,2,1,1,0,1,1,0.3,1,1,1,0.5,0.5,,2026-02-28T18:33:26.956770,0.9416813661712199,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Evaluar flexibilidad horaria/carga laboral | Orientaci n financiera: becas de emergencia,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_016,Contaduria,5,Nocturna,4.75,4.79,0,0,0.56,1,10,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.957290,0.08418503076256632,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_017,Derecho,1,Diurna,2.13,2.62,2,1,0.77,0,2,1,1,1,2,1,1,43,1,2,1,0,1,0,4,1,0.3,1,1,1,0.5,0.5,,2026-02-28T18:33:26.957290,0.9425029863357559,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Verificaci n t cnica + contacto telef nico | Evaluar flexibilidad horaria/carga laboral,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_018,Psicologia,10,Nocturna,3.88,4.9,0,0,0.34,1,6,0,0,0,4,0,1,10,0,0,0,0,0,0,8,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.957808,0.040519359602327346,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_019,Psicologia,3,Diurna,2.43,1.85,3,1,0.41,1,0,1,1,1,1,1,1,46,1,1,1,0,1,0,2,1,0.3,1,1,0,0.5,0.5,,2026-02-28T18:33:26.957808,0.9386546816415346,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Evaluar flexibilidad horaria/carga laboral,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_020,Ingenieria_Sistemas,9,Nocturna,4.39,3.86,1,0,0.68,1,8,0,0,0,4,0,1,9,0,0,0,0,0,0,7,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.958326,0.18911842564502712,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_021,Contaduria,2,Nocturna,4.01,3.74,0,0,0.13,1,12,0,0,0,3,0,1,5,0,0,0,0,0,0,9,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.958326,0.11834050179314202,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_022,Psicologia,4,Nocturna,4.06,4.17,1,0,0.53,1,11,0,0,0,4,0,1,3,0,0,0,0,0,0,7,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.958835,0.19386819626513888,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_023,Psicologia,2,Diurna,3.9,4.01,1,0,0.43,1,10,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.958835,0.16949405403714884,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_024,Derecho,3,Virtual,4.24,3.95,1,0,0.35,1,6,0,0,0,3,0,1,11,0,0,0,0,0,0,10,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.958835,0.19027748389426283,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_025,Derecho,4,Diurna,4.49,4.58,1,0,0.23,1,6,0,0,0,3,0,1,4,0,0,0,0,0,0,10,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.959347,0.18227046279216588,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_026,Ingenieria_Sistemas,1,Diurna,4.6,4.64,0,0,0.22,1,5,0,0,0,4,0,1,13,0,0,0,0,0,0,7,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.959347,0.14474299486405756,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_027,Psicologia,10,Virtual,4.92,4.06,1,0,0.51,1,7,0,0,0,4,0,1,9,0,0,0,0,0,0,9,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.959347,0.11003197070623956,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_028,Ingenieria_Sistemas,4,Virtual,4.45,4.22,1,0,0.42,1,10,0,0,0,3,0,1,7,0,0,0,0,0,0,7,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.959868,0.26029441773095346,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_029,Psicologia,6,Nocturna,3.04,2.19,4,1,0.8,0,0,1,1,1,1,1,1,34,1,2,1,0,1,0,2,1,0.3,1,1,0,0.5,0.5,,2026-02-28T18:33:26.959868,0.9488928986308952,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Verificaci n t cnica + contacto telef nico | Evaluar flexibilidad horaria/carga laboral,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_030,Ingenieria_Sistemas,2,Diurna,3.95,4.68,1,0,0.21,1,5,0,0,0,3,0,1,9,0,0,0,0,0,0,10,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.959868,0.20210502841074462,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_031,Administracion,9,Diurna,3.82,4.2,0,0,0.7,1,12,0,0,0,4,0,1,8,0,0,0,0,0,0,10,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.960381,0.04201935960232735,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_032,Ingenieria_Sistemas,7,Diurna,2.84,2.88,3,1,0.5,1,0,1,1,1,1,1,1,44,1,3,2,1,1,0,4,1,0.3,1,1,0,0.5,0.5,,2026-02-28T18:33:26.960381,0.9293032385633181,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Evaluar flexibilidad horaria/carga laboral | Orientaci n financiera: becas de emergencia,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_033,Psicologia,1,Virtual,3.98,3.75,1,0,0.31,1,7,0,0,0,3,0,1,7,0,0,0,0,0,0,8,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.960381,0.19090248389426281,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_034,Psicologia,5,Virtual,3.9,4.69,1,0,0.29,1,12,0,0,0,3,0,1,14,0,0,0,0,0,0,7,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.960889,0.259498253591792,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_035,Psicologia,7,Nocturna,3.9,4.16,0,0,0.76,1,5,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.960889,0.024894359602327335,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_036,Psicologia,8,Virtual,4.97,3.75,0,0,0.4,1,11,0,0,0,4,0,1,13,0,0,0,0,0,0,7,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.960889,0.1175401365750132,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_037,Administracion,3,Diurna,4.38,4.91,0,0,0.36,1,8,0,0,0,4,0,1,2,0,0,0,0,0,0,9,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.961401,0.05191428032732749,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_038,Ingenieria_Sistemas,1,Nocturna,4.74,4.29,1,0,0.35,1,9,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.961401,0.16742837607104719,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_039,Derecho,2,Nocturna,2.36,2.34,4,1,0.74,0,2,1,1,1,2,1,1,33,1,1,1,0,1,0,4,1,0.3,1,1,0,0.5,0.5,,2026-02-28T18:33:26.961401,0.9468779863357559,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Verificaci n t cnica + contacto telef nico | Evaluar flexibilidad horaria/carga laboral,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_040,Contaduria,6,Diurna,4.34,4.83,1,0,0.38,1,5,0,0,0,4,0,1,5,0,0,0,0,0,0,8,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.961913,0.12747399707067975,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_041,Psicologia,6,Nocturna,4.11,4.33,1,0,0.64,1,11,0,0,0,3,0,1,15,0,0,0,0,0,0,7,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.961913,0.25590334014194854,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_042,Derecho,1,Diurna,2.88,2.21,5,1,0.46,0,0,1,1,1,2,1,1,33,1,1,1,0,1,0,4,1,0.3,1,1,0,0.5,0.5,,2026-02-28T18:33:26.961913,0.9472584211183647,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Verificaci n t cnica + contacto telef nico | Evaluar flexibilidad horaria/carga laboral,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_043,Derecho,10,Diurna,2.33,1.61,4,1,0.26,1,2,1,1,1,2,1,1,48,1,3,2,1,1,0,2,1,0.3,1,1,1,0.5,0.5,,2026-02-28T18:33:26.962426,0.9537407386425885,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Evaluar flexibilidad horaria/carga laboral | Orientaci n financiera: becas de emergencia,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_044,Ingenieria_Sistemas,6,Virtual,3.86,4.5,0,0,0.8,1,8,0,0,0,3,0,1,14,0,0,0,0,0,0,10,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.962426,0.1063205810681419,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_045,Administracion,9,Diurna,2.41,2.08,2,1,0.68,0,1,1,1,1,2,1,1,41,1,3,2,1,1,0,4,1,0.3,1,1,0,0.5,0.5,,2026-02-28T18:33:26.962426,0.9575890433368097,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Verificaci n t cnica + contacto telef nico | Evaluar flexibilidad horaria/carga laboral | Orientaci n financiera: becas de emergencia,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_046,Derecho,6,Virtual,4.63,4.86,0,0,0.64,1,10,0,0,0,4,0,1,2,0,0,0,0,0,0,9,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.962933,0.038453681636225645,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_047,Administracion,8,Diurna,3.87,4.14,0,0,0.39,1,9,0,0,0,4,0,1,5,0,0,0,0,0,0,8,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.962933,0.040519359602327346,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_048,Derecho,6,Virtual,2.46,2.01,5,1,0.39,0,2,1,1,1,2,1,1,47,1,2,1,0,1,0,3,1,0.3,1,1,1,0.5,0.5,,2026-02-28T18:33:26.962933,0.9502572164719748,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Verificaci n t cnica + contacto telef nico | Evaluar flexibilidad horaria/carga laboral,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_049,Ingenieria_Sistemas,4,Virtual,3.94,4.52,1,0,0.71,1,8,0,0,0,4,0,1,2,0,0,0,0,0,0,8,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.963441,0.11790991929245304,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_MUESTRA_050,Contaduria,7,Diurna,4.68,4.4,1,0,0.75,1,6,0,0,0,4,0,1,7,0,0,0,0,0,0,8,0,0.9,0,0,0,0.5,0.5,,2026-02-28T18:33:26.963441,0.11065697070623956,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_001,Contaduria,3,Diurna,3.33,3.1,2,0,0.4,1,8,0,0,0,2,1,0,0,0,0,1,0,0,1,5,0,0.5,0,0,1,0.5,0.5,,2026-02-28T18:33:27.107639,0.6302619010206538,1,MEDIO,   SEGUIMIENTO: Coordinador de programa en 1 semana,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_002,Derecho,7,Virtual,3.22,2.8200000000000003,1,0,0.4,1,8,0,0,0,2,1,0,0,0,0,1,0,0,1,4,1,0.5,0,0,1,0.5,0.5,,2026-02-28T18:33:27.108157,0.7866048418647326,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Tutor as acad micas urgentes,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_003,Ingenieria_Sistemas,6,Diurna,3.44,2.98,1,0,0.4,1,8,0,0,0,2,1,0,0,0,0,1,0,0,1,4,1,0.5,0,0,1,0.5,0.5,,2026-02-28T18:33:27.108157,0.6797174515198546,1,MEDIO,   SEGUIMIENTO: Coordinador de programa en 1 semana | Tutor as acad micas urgentes,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_004,Contaduria,3,Diurna,3.62,3.5500000000000003,1,0,0.4,1,8,0,0,0,2,1,0,0,0,0,1,0,0,1,4,1,0.5,0,0,1,0.5,0.5,,2026-02-28T18:33:27.108157,0.5884701647269058,1,MEDIO,   SEGUIMIENTO: Coordinador de programa en 1 semana,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_005,Psicologia,7,Diurna,2.56,2.37,5,1,0.4,0,2,1,0,0,2,1,1,40,1,0,2,1,1,0,1,1,0.2,1,0,1,0.5,0.5,,2026-02-28T18:33:27.108675,0.9673624351496752,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Verificaci n t cnica + contacto telef nico | Evaluar flexibilidad horaria/carga laboral | Orientaci n financiera: becas de emergencia,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_006,Ingenieria_Sistemas,7,Virtual,3.22,2.8800000000000003,2,0,0.4,1,8,0,0,0,2,1,0,0,0,0,1,0,0,1,5,0,0.5,0,0,1,0.5,0.5,,2026-02-28T18:33:27.108675,0.7446100607644318,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Tutor as acad micas urgentes,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_007,Administracion,8,Nocturna,4.91,4.72,0,0,0.4,1,8,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0.95,0,0,1,0.5,0.5,,2026-02-28T18:33:27.108675,0.008453681636225641,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_008,Administracion,10,Virtual,3.35,3.27,1,0,0.4,1,8,0,0,0,2,1,0,0,0,0,1,0,0,1,4,1,0.5,0,0,1,0.5,0.5,,2026-02-28T18:33:27.108675,0.6341033527316603,1,MEDIO,   SEGUIMIENTO: Coordinador de programa en 1 semana,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_009,Contaduria,1,Virtual,4.17,3.92,0,0,0.4,1,8,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0.95,0,0,1,0.5,0.5,,2026-02-28T18:33:27.109193,0.021914280327327486,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_010,Derecho,3,Diurna,3.65,3.4899999999999998,1,0,0.4,1,8,0,0,0,2,1,0,0,0,0,1,0,0,1,5,0,0.5,0,0,1,0.5,0.5,,2026-02-28T18:33:27.109193,0.5622804056977491,1,MEDIO,   SEGUIMIENTO: Coordinador de programa en 1 semana,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_011,Ingenieria_Sistemas,3,Diurna,4.79,4.42,0,0,0.4,1,8,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0.95,0,0,1,0.5,0.5,,2026-02-28T18:33:27.109193,0.022539280327327486,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_012,Psicologia,6,Nocturna,4.94,4.7,0,0,0.4,1,8,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0.95,0,0,1,0.5,0.5,,2026-02-28T18:33:27.109711,0.008453681636225641,0,BAJO,  MONITOREO: Rutina est ndar,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_013,Psicologia,4,Nocturna,1.96,1.68,3,1,0.4,0,2,1,0,0,2,1,1,40,1,0,2,1,1,0,2,1,0.2,1,0,1,0.5,0.5,,2026-02-28T18:33:27.109711,0.9739617361621028,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Verificaci n t cnica + contacto telef nico | Evaluar flexibilidad horaria/carga laboral | Orientaci n financiera: becas de emergencia,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_014,Ingenieria_Sistemas,3,Virtual,3.52,3.1,2,0,0.4,1,8,0,0,0,2,1,0,0,0,0,1,0,0,1,5,0,0.5,0,0,1,0.5,0.5,,2026-02-28T18:33:27.109711,0.57590419557033,1,MEDIO,   SEGUIMIENTO: Coordinador de programa en 1 semana,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_015,Ingenieria_Sistemas,4,Diurna,3.19,2.95,1,0,0.4,1,8,0,0,0,2,1,0,0,0,0,1,0,0,1,4,1,0.5,0,0,1,0.5,0.5,,2026-02-28T18:33:27.109711,0.7765798697150875,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Tutor as acad micas urgentes,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_016,Administracion,1,Virtual,3.15,3.07,1,0,0.4,1,8,0,0,0,2,1,0,0,0,0,1,0,0,1,6,0,0.5,0,0,1,0.5,0.5,,2026-02-28T18:33:27.110237,0.6581218075633618,1,MEDIO,   SEGUIMIENTO: Coordinador de programa en 1 semana,2026-02-28T18:33:27.650426,RF_v1.0
EST_NUEVO_017,Contaduria,3,Virtual,2.52,2.1,6,1,0.4,0,2,1,0,0,2,1,1,40,1,0,2,1,1,0,1,1,0.2,1,0,1,0.5,0.5,,2026-02-28T18:33:27.110237,0.9743421709447115,1,ALTO,  CONTACTO INMEDIATO: Bienestar estudiantil en 24h | Psicolog a: Clarificaci n de prop sito acad mico | Tutor as acad micas urgentes | Verificaci n t cnica + contacto telef nico | Evaluar flexibilidad horaria/carga laboral | Orientaci n financiera: becas de emergencia,2026-02-28T18:33:27.650426,RF_v1.0
